mol,Name,Source,Tox,CAS,apol,ast_fraglike,ast_fraglike_ext,ast_violation,ast_violation_ext,a_acc,a_acid,a_aro,a_base,a_count,a_don,a_donacc,a_heavy,a_hyd,a_IC,a_ICM,a_nB,a_nBr,a_nC,a_nCl,a_nF,a_nH,a_nI,a_nN,a_nO,a_nP,a_nS,balabanJ,BCUT_PEOE_0,BCUT_PEOE_1,BCUT_PEOE_2,BCUT_PEOE_3,BCUT_SLOGP_0,BCUT_SLOGP_1,BCUT_SLOGP_2,BCUT_SLOGP_3,BCUT_SMR_0,BCUT_SMR_1,BCUT_SMR_2,BCUT_SMR_3,bpol,b_1rotN,b_1rotR,b_ar,b_count,b_double,b_heavy,b_max1len,b_rotN,b_rotR,b_single,b_triple,chi0,chi0v,chi0v_C,chi0_C,chi1,chi1v,chi1v_C,chi1_C,chiral,chiral_u,density,diameter,FCharge,GCUT_PEOE_0,GCUT_PEOE_1,GCUT_PEOE_2,GCUT_PEOE_3,GCUT_SLOGP_0,GCUT_SLOGP_1,GCUT_SLOGP_2,GCUT_SLOGP_3,GCUT_SMR_0,GCUT_SMR_1,GCUT_SMR_2,GCUT_SMR_3,h_ema,h_emd,h_emd_C,h_logD,h_logP,h_logS,h_log_dbo,h_log_pbo,h_mr,h_pavgQ,h_pKa,h_pKb,h_pstates,h_pstrain,Kier1,Kier2,Kier3,KierA1,KierA2,KierA3,KierFlex,lip_acc,lip_don,lip_druglike,lip_violation,logP(o/w),logS,mr,mutagenic,nmol,opr_brigid,opr_leadlike,opr_nring,opr_nrot,opr_violation,PC+,PC-,PEOE_PC+,PEOE_PC-,PEOE_RPC+,PEOE_RPC-,PEOE_VSA+0,PEOE_VSA+1,PEOE_VSA+2,PEOE_VSA+3,PEOE_VSA+4,PEOE_VSA+5,PEOE_VSA+6,PEOE_VSA-0,PEOE_VSA-1,PEOE_VSA-2,PEOE_VSA-3,PEOE_VSA-4,PEOE_VSA-5,PEOE_VSA-6,PEOE_VSA_FHYD,PEOE_VSA_FNEG,PEOE_VSA_FPNEG,PEOE_VSA_FPOL,PEOE_VSA_FPOS,PEOE_VSA_FPPOS,PEOE_VSA_HYD,PEOE_VSA_NEG,PEOE_VSA_PNEG,PEOE_VSA_POL,PEOE_VSA_POS,PEOE_VSA_PPOS,petitjean,petitjeanSC,Q_PC+,Q_PC-,Q_RPC+,Q_RPC-,Q_VSA_FHYD,Q_VSA_FNEG,Q_VSA_FPNEG,Q_VSA_FPOL,Q_VSA_FPOS,Q_VSA_FPPOS,Q_VSA_HYD,Q_VSA_NEG,Q_VSA_PNEG,Q_VSA_POL,Q_VSA_POS,Q_VSA_PPOS,radius,reactive,rings,RPC+,RPC-,rsynth,SlogP,SlogP_VSA0,SlogP_VSA1,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,SMR,SMR_VSA0,SMR_VSA1,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,TPSA,VAdjEq,VAdjMa,VDistEq,VDistMa,vdw_area,vdw_vol,vsa_acc,vsa_acid,vsa_base,vsa_don,vsa_hyd,vsa_other,vsa_pol,Weight,weinerPath,weinerPol,zagreb
O=C(O)c1ccc(C#N)cc1,p-cyanobenzoic acid,,3.26,619-65-8,20.117966,1,1,0,0,3,0,6,0,16,2,5,11,6,26.39036,1.6493975,0,0,8,0,0,5,0,1,2,0,0,2.2860181,-2.1470711,-0.6439833,0.70209754,2.180136,-2.1090491,-0.53807992,0.80591482,2.2655723,-1.8422211,-0.49986199,0.85431087,2.4833612,7.0840349,1,0.090909094,6,16,1,11,0,2,0.18181819,8,1,8.2675848,5.6120768,4.309401,5.2675848,5.236382,2.9727049,2.3213673,3.3745749,0,0,0.8249982,7,0,-0.7166146,-0.49117804,0.14564373,1.9870826,-0.85411811,-0.37716377,0.20454402,2.0735669,-0.40202492,-0.21605732,0.26105681,2.2768304,4.0657935,5.3865576,2.5306046,1.2005181,1.473945,-2.0185106,0,5.4847527,4.0446682,-0.99680746,4.505528,14,1.0217685,3.4261179,9.090909,4.1326532,2.5,5.5573983,2.3835938,1.3673327,1.2042345,3,1,1,0,1.243,-1.70521,4.0630221,0,1,6,1,1,2,0,0,0,0.59172958,-0.59172958,0.5479632,0.43366283,63.233978,4.4170794,20.299505,0,0,0,14.708499,0,0,13.566921,17.742489,0,13.566921,0,0.80834824,0.30417332,0.091957055,0.19165178,0.69582665,0.099694714,119.25997,44.876331,13.566921,28.275419,102.65907,14.708499,0.42857143,0.75,0,0,0,0,1,0,0,0,1,0,147.5354,0,0,0,147.5354,0,4,0,1,0,0,0.72727275,1.256484,0,7.7454643,0,73.046326,30.233366,0,0,70.572739,0,0,3.81163,23.862217,31.059357,25.385227,22.972897,0,70.572739,7.7454643,0,61.09,0.68403846,4.4594316,2.5410447,6.5738969,147.5354,172.23431,17.742489,0,0,0,67.651054,35.008007,44.876331,147.133,162,13,50
O=C(NC(=O)C(=NOC)C#N)NCC,cymoxanil,,3.8199999,57966-95-7,25.79393,0,0,1,3,4,0,0,0,24,2,6,14,3,44.413448,1.8505603,0,0,7,0,0,10,0,4,3,0,0,3.8620739,-2.4586651,-0.49991199,0.46075246,2.4012313,-2.6816108,-0.3616195,0.51864928,2.3487067,-2.1894467,-0.28827411,0.58172882,2.6693044,16.74407,3,0.23076923,0,23,3,13,2,7,0.53846157,19,1,10.974691,7.8262787,4.7071066,5.1462646,6.6505957,3.7569444,1.2071068,1.4486884,0,0,0.90242416,9,0,-0.82710928,-0.45352459,0.067759983,2.0427349,-1.19033,-0.38676608,0.11419505,1.9172274,-0.51143944,-0.20764405,0.16322225,2.291744,7.4661942,9.5887833,3.7680058,0.36515912,0.36515912,-1.5773271,0,4.7177577,5.0028481,0,14,14,1,0,14,8.3199997,6.1875,9.2454882,5.2980103,3.830842,3.4987638,7,2,1,0,-0.889,-1.25512,4.8607669,0,1,1,1,0,4,0,0,0,1.4099073,-1.4099073,0.26038969,0.18621507,29.408449,0,40.59901,0,42.357979,0,30.390074,0,0,10.885262,23.425066,25.151855,13.566921,0,0.48343477,0.33843517,0.17943251,0.5165652,0.66156483,0.33713272,104.31779,73.029106,38.718777,111.46683,142.75551,72.748055,0.44444445,0.80000001,0,0,0,0,1,0,0,0,1,0,215.78462,0,0,0,215.78462,0,5,1,0,0,0,0.5,-0.64191598,36.0215,12.845488,35.080978,66.100677,0,54.78373,0,0,0,57.188232,4.7272401,58.943195,50.459217,36.0215,16.601746,0,0,31.285065,68.709885,103.58,0.56466961,4.7004399,2.9196341,7.3000436,215.78462,208.44078,55.761593,0,0,11.365152,85.366386,63.291489,67.126747,198.18199,344,16,56
OCCCCCCCC,1-Octanol,,4.5999999,111-87-5,26.884274,1,0,0,1,1,0,0,0,27,1,2,9,8,29.323313,1.0860486,0,0,8,0,0,18,0,0,1,0,0,2.5950828,-2.6925809,-0.21561094,0.28483561,2.6285851,-2.5534244,-0.1292458,0.27622572,2.7880096,-2.4430225,-0.12181763,0.34992525,2.8785484,19.677727,6,0.75,0,26,0,8,8,6,0.75,26,0,6.9497476,6.3969612,5.9497476,5.9497476,4.4142137,4.0233345,3.7071068,3.7071068,0,0,0.68640929,8,0,-0.80378687,-0.22633693,-0.023225041,2.3537512,-0.87370598,-0.12134577,-0.024761189,2.4868102,-0.53186548,-0.12005366,0.0429327,2.5652735,1.33271,2.4659612,1.3689185,2.9554472,2.9554472,-2.1737103,0,0,3.9850125,0,14,14,1,0,9,8,8,9,8,8,8,1,1,1,0,2.7609999,-2.4930799,4.1140347,0,1,0,1,0,6,0,0,0,0.22042599,-0.22042599,0.82614315,1,124.25941,0,0,22.058474,0,0,0,45.216946,0,0,0,13.566921,0,0,0.91514564,0.084854342,0.084854342,0.084854342,0.91514564,0,146.31789,13.566921,13.566921,13.566921,146.31789,0,0.5,1,0,0,0,0,1,0,0,0,1,0,159.88481,0,0,0,159.88481,0,4,0,0,0,0,1,2.3392,25.385227,0,0,20.926258,0,0,0,0,113.21043,33.326015,4.0461798,0,25.385227,0,0,0,113.21043,20.926258,33.326015,20.23,0.71696228,4,2.7942088,5.9168892,159.88481,163.29469,0,0,0,0,146.31789,0,13.566921,130.231,120,6,30
BrCCCCC(=O)OCC,Ethyl-5-bromovalerate,,3.75,14660-52-7,25.642309,1,0,0,1,1,0,0,0,23,0,1,10,7,34.284725,1.4906402,0,1,7,0,0,13,0,0,2,0,0,2.9841359,-2.5624235,-0.1696922,0.050266437,2.5615633,-2.49824,-0.018775692,0.41583461,2.6562331,-2.3231964,0.066795431,0.43556824,2.8078933,18.37569,5,0.55555558,0,22,1,9,5,6,0.66666669,21,0,7.8199911,7.8159914,5.0355339,5.112884,4.8080606,4.6463137,2.5606601,2.615355,0,0,1.0459632,8,0,-0.77370602,-0.32411268,-0.10973356,2.175703,-0.84538257,-0.19146906,0.073079735,2.2494235,-0.52392864,-0.10547478,0.15102156,2.4051268,2.7490094,4.2556553,4.2556553,1.9836177,1.9836177,-1.9079112,0,0.95509338,4.2691274,0,14,14,1,0,10,7.1111112,7,11.625581,8.4144907,8.4027014,9.7823343,2,0,1,0,2.132,-1.70491,4.532053,1,1,0,1,0,5,0,0,0,0.64638197,-0.64638197,0.4205808,0.46622193,61.02544,31.660658,0,22.058474,0,14.708499,0,0,43.624847,0,0,0,13.566921,2.503756,0.83727515,0.3156012,0.08496324,0.16272485,0.68439877,0.077761613,158.36942,59.695526,16.070677,30.779177,129.45306,14.708499,0.5,1,0,0,0,0,1,0,0,0,1,0,189.14859,0,0,0,189.14859,0,4,1,0,0,0,0.30000001,2.1147001,0,7.7454643,34.862103,39.664192,0,0,0,0,56.605217,79.280106,4.4278002,34.862103,0,0,0,0,56.605217,47.409657,79.280106,26.299999,0.68007702,4.1699252,2.7736359,6.2592897,189.14859,187.36702,13.566921,0,0,0,158.36942,17.212255,13.566921,209.08299,150,8,36
Clc1ccc(C)cc1,4-Chlorotoluene,,4.0599999,106-43-4,19.167551,1,1,0,0,0,0,6,0,15,0,0,8,8,19.30039,1.2866926,0,0,7,1,0,7,0,0,0,0,0,2.2646422,-2.2711153,-0.58587128,0.60025477,2.2183225,-2.1105218,-0.33808741,0.827613,2.3903182,-1.9799163,-0.32631361,0.86267233,2.5274744,8.0724487,0,0,6,15,0,8,1,0,0,9,0,5.9831276,5.4432945,4.309401,4.9831276,3.7876937,2.888314,2.3213673,3.2103434,0,0,0.80437899,5,0,-0.7601338,-0.37881428,0.038777582,1.9582283,-0.60376424,-0.14949216,0.22406393,2.1482613,-0.47869968,-0.11678638,0.24943353,2.2670774,0.25756645,1.1883904,1.1883904,3.0478215,3.0478215,-2.5493262,0,3.2887094,3.5174103,0,14,14,1,0,6.125,2.52,1.8,5.345221,2.1506782,1.5063654,1.4369814,0,0,1,0,2.796,-2.5930901,3.6710083,0,1,6,1,1,0,0,0,0,0.11082242,-0.11082242,0.52021754,0.74213058,61.02544,4.5197463,0,0,0,0,0,33.825527,29.581947,0,0,0,0,0,1,0.49171126,0,0,0.50828874,0,128.95267,63.407475,0,0,65.545189,0,0.40000001,0.66666669,0,0,0,0,1,0,0,0,1,0,128.95267,0,0,0,128.95267,0,3,0,1,0,0,0,2.6484201,0,0,0,0,3.185575,0,3.5006065,70.572739,0,72.474655,3.6189001,0,0,0,6.6861815,0,70.572739,0,72.474655,0,0.8112781,4,1.9905418,5.649457,128.95267,148.59911,0,0,0,0,128.95267,0,0,126.586,62,7,36
C(CCC)CC,Hexane,,2.8399999,110-54-3,19.895102,1,1,0,0,0,0,0,0,20,0,0,6,6,17.625818,0.88129091,0,0,6,0,0,14,0,0,0,0,0,2.3390923,-2.653856,0.022977512,0.026519943,2.5807822,-2.477951,0.123,0.123,2.756022,-2.4025209,0.1057,0.1057,2.8336561,15.304898,3,0.60000002,0,19,0,5,5,3,0.60000002,19,0,4.8284273,4.8284273,4.8284273,4.8284273,2.9142137,2.9142137,2.9142137,2.9142137,0,0,0.60478747,5,0,-0.80246991,-0.1370225,-0.13348006,2.1740434,-0.61692977,-0.037,-0.037,2.3311949,-0.53195995,-0.054299999,-0.054299999,2.3876305,0,0.38151175,0.38151175,3.3715639,3.3715639,-3.0728967,0,0,2.8961442,0,14,14,1,0,6,5,5.3333335,6,5,5.3333335,5,0,0,1,0,4.1093998,-2.93274,2.9927115,0,1,0,1,0,3,0,0,0,0,0,0,0,122.05088,0,0,0,0,0,0,122.05088,0,0,0,0,0,0,1,0,0,0,1,0,122.05088,0,0,0,122.05088,0,0.40000001,0.66666669,0,0,0,0,1,0,0,0,1,0,122.05088,0,0,0,122.05088,0,3,0,0,0,0,0,2.5866001,0,0,0,0,0,0,0,0,75.473625,66.652031,2.9816,0,0,0,0,0,75.473625,0,66.652031,0,0.85240519,3.321928,2.1492555,4.7043028,122.05088,119.15922,0,0,0,0,122.05088,0,0,86.178001,35,3,18
P(=O)(O)(O)CNCC(=O)O,gliphosate,,3.03,1071-83-6,19.354343,0,0,2,4,6,0,0,0,18,6,12,10,2,34.694122,1.9274513,0,0,3,0,0,8,0,1,5,1,0,3.2164783,-2.468791,-0.59441954,0.57492548,2.5533564,-2.6909165,-0.91822881,0.4930529,2.57988,-2.2143705,-0.4326207,0.69840246,2.8139677,18.801657,4,0.44444445,0,17,1,9,5,4,0.44444445,16,0,8.1986704,5.9139919,1.9142135,1.9915638,4.416502,4.1847968,0.35355338,0.40824831,0,0,1.1722741,6,0,-0.77922899,-0.46421447,0.12205442,2.0581481,-1.2941753,-0.60385352,0.016858067,2.0129843,-0.48878002,-0.24671346,0.21889986,2.2870412,7.3651934,13.55004,3.0947661,-5.039557,-2.2182248,0.70704502,1.2602739,0.95458889,3.6238141,-1.999754,1.5590308,14,1.0027537,23.895784,10,4,9.1428576,10.807381,4.3630614,10.047956,4.7153268,6,4,1,0,-2.2090001,1.6107,3.4176095,0,1,0,1,0,4,0,0,0,1.1947483,-1.1947483,0.29756898,0.21762817,0,0,0,20.299505,0,0,50.195518,0,0,19.249496,0,47.187408,13.566921,0,0.26278609,0.53159094,0.40368634,0.73721391,0.46840903,0.33352757,39.549004,80.00383,60.75433,110.94984,70.495026,50.195518,0.5,1,0,0,0,0,1,0,0,0,1,0,150.49886,0,0,0,150.49886,0,3,1,0,0,0,0.60000002,-2.2744,83.058456,7.7454643,23.862217,59.435219,0,0,0,0,0,14.799472,3.1863101,46.295982,42.613937,43.395977,0,0,0,41.795456,14.799472,106.86,0.68007702,4.1699252,2.517863,6.2744012,150.49886,137.34756,0,0,0,0,42.119526,28.375498,80.00383,169.073,139,7,42
n1c2c(ncc1)cccc2,quinoxaline,,3.27,91-19-0,20.280758,1,1,0,0,2,0,10,0,16,0,2,10,8,22.490225,1.4056391,0,0,8,0,0,6,0,2,0,0,0,1.973451,-2.1319997,-0.58426821,0.62168843,2.1101501,-1.9949144,-0.50375372,0.72050643,2.271517,-1.8024024,-0.40676272,0.80503893,2.4434624,9.1992416,0,0,11,17,0,11,0,0,0,6,0,6.8115549,5.3585286,4.4641018,5.3973413,4.9663267,3.124295,2.1606836,3.1498299,0,0,0.75199234,5,0,-0.73435384,-0.39676934,0.062995628,2.0190229,-0.71834028,-0.30225366,0.14251147,2.1587732,-0.40120634,-0.18474543,0.18163642,2.3379619,3.9224944,2.7445264,2.7445264,1.5524606,1.5527657,-2.1222446,0,5.2706056,3.9876513,0.0007254,14,10.139107,1.0059868,0.000432615,6.6942148,2.9387755,1.3827161,4.1364884,1.7037853,0.76016396,0.7047689,2,0,1,0,1.28353,-0.68408,4.0310688,0,1,11,1,2,0,0,0,0,0.48137856,-0.48137856,0.24818376,0.5,63.233978,13.399102,40.59901,0,0,0,0,0,0,0,0,11.365152,0,0,0.91162211,0.088377886,0.088377886,0.088377886,0.91162211,0,117.23209,11.365152,11.365152,11.365152,117.23209,0,0.40000001,0.66666669,0,0,0,0,1,0,0,0,1,0,128.59724,0,0,0,128.59724,0,3,0,2,0,0,0.40000001,1.6298,0,33.57106,0,0,0,0,0,109.28973,0,0,3.9538,0,33.57106,0,0,4.2882738,105.00145,0,0,25.780001,0.76016748,4.4594316,2.1166077,6.3344417,128.59724,165.03093,11.365152,0,0,0,117.23209,0,11.365152,130.14999,109,12,50
O(C)c1ccc(CCO)cc1,4-methoxyphenethyl alcohol,,4.4699998,702-23-8,25.445517,1,1,0,0,2,0,6,0,23,1,3,11,9,30.49305,1.3257848,0,0,9,0,0,12,0,0,2,0,0,2.1663032,-2.4323795,-0.61451626,0.61888665,2.4050124,-2.4640231,-0.52758235,0.58195394,2.4410815,-2.1811903,-0.44273689,0.79129654,2.6606805,15.034484,3,0.27272728,6,23,0,11,3,3,0.27272728,17,0,8.1044483,6.5790763,5.7236147,6.3973413,5.3637033,3.6035209,2.6749206,3.5412414,0,0,0.75937784,8,0,-0.79900187,-0.40833166,0.035205342,2.1824956,-0.88699561,-0.32648194,0.07197389,2.3012648,-0.51504964,-0.20905657,0.16696991,2.4554574,2.2741313,4.5856833,3.4514937,1.6151848,1.6151848,-1.6004701,0,3.2522798,4.3768587,0,14,14,1,0,9.090909,4.7928996,2.8444445,7.1800485,3.686276,2.136106,2.4061491,2,1,1,0,1.428,-1.26775,4.4854083,0,1,6,1,1,3,0,0,0,0.57149851,-0.57149851,0.32679263,0.57337868,31.616989,24.267014,0,57.716904,0,0,0,33.825527,0,0,0,13.566921,0,2.503756,0.90170664,0.30518097,0.098293334,0.098293334,0.69481903,0,147.42644,49.896206,16.070677,16.070677,113.60091,0,0.5,1,0,0,0,0,1,0,0,0,1,0,163.49712,0,0,0,163.49712,0,4,0,1,0,0,0.090909094,1.22997,36.385113,0,0,20.926258,3.185575,54.252274,0,70.572739,0,5.2434282,4.3783798,0,36.385113,0,8.4290028,0,89.441139,20.926258,35.383869,29.459999,0.68403846,4.4594316,2.6623862,6.5568075,163.49712,184.48918,2.503756,0,0,0,147.42644,0,16.070677,152.19299,170,12,48
ClCCCCO,4-Chloro-1-butan01,,2.8299999,928-51-8,16.023136,1,1,0,0,1,0,0,0,15,1,2,6,5,22.074034,1.4716023,0,0,4,1,0,9,0,0,1,0,0,2.3390923,-2.5560691,-0.27893004,0.28788543,2.5323472,-2.5192571,-0.15295045,0.51338112,2.6017363,-2.3197315,-0.12348302,0.56127077,2.7705493,10.258863,3,0.60000002,0,14,0,5,5,3,0.60000002,14,0,4.8284273,4.409534,2.8284271,2.8284271,2.9142137,2.6180115,1.5,1.5,0,0,0.9204787,5,0,-0.80180496,-0.2886456,-0.012836568,1.9815927,-0.87384009,-0.13821086,0.075066999,2.0589559,-0.52546352,-0.12410568,0.23006283,2.1997206,1.6897624,2.8648238,1.7591573,1.0646247,1.0646247,-0.77832872,0,0,2.5720956,0,14,14,1,0,6,5,5.3333335,7.6868,6.7703705,7.6240172,8.673748,1,1,1,0,1.034,-0.55681998,2.7731586,1,1,0,1,0,3,0,0,0,0.33413759,-0.33413759,0.54511738,0.65968472,31.616989,18.119701,0,22.058474,0,0,0,0,0,29.581947,0,13.566921,0,0,0.88196933,0.37539023,0.11803067,0.11803067,0.62460977,0,101.37711,43.148869,13.566921,13.566921,71.795166,0,0.40000001,0.66666669,0,0,0,0,1,0,0,0,1,0,114.94403,0,0,0,114.94403,0,3,1,0,0,0,1,0.99769998,25.385227,0,0,40.109695,0,0,0,0,37.736813,39.148643,2.70398,0,25.385227,0,0,0,37.736813,40.109695,39.148643,20.23,0.85240519,3.321928,2.1492555,4.7043028,114.94403,108.09158,0,0,0,0,101.37711,0,13.566921,108.568,35,3,18
NCCN,ethylenediamine,,3.47,107-15-3,11.054344,1,1,0,0,2,0,0,0,12,2,4,4,2,15.01955,1.2516291,0,0,2,0,0,8,0,2,0,0,0,1.9747449,-2.4956565,-0.23638114,0.36171383,2.3966014,-2.7921665,-0.19440025,0.42271596,2.2065239,-2.2181609,-0.16199611,0.39201471,2.6616845,7.4256558,1,0.33333334,0,11,0,3,3,1,0.33333334,11,0,3.4142137,2.5689142,1.4142135,1.4142135,1.9142135,1.3164966,0.5,0.5,0,0,0.80356693,3,0,-0.84237975,-0.22351024,0.037276167,1.7676878,-1.3658445,-0.19558221,0.11762886,1.6380869,-0.50897694,-0.13577752,0.058309585,1.9945105,4.105298,2.0891917,0.50176054,-3.8987231,-0.52254945,0.3264215,0,0,1.7424635,1.2675357,14,3.7536595,1.7944998,4.6426029,4,3,4,4,3,4,3,2,4,1,0,-1.5420001,1.02674,1.7117417,0,1,0,1,0,1,0,0,0,0.25949752,-0.25949752,0.5,0.5,0,0,40.59901,0,0,0,0,0,0,35.484978,0,0,0,0,1,0.46639219,0,0,0.53360784,0,76.083992,35.484978,0,0,40.59901,0,0.33333334,0.5,0,0,0,0,1,0,0,0,1,0,76.083992,0,0,0,76.083992,0,2,0,0,0,0,1,-1.0962,65.794373,0,0,36.879158,0,0,0,0,0,0,1.8108799,0,0,0,0,65.794373,0,36.879158,0,52.040001,0.95443398,2.5849626,1.4591479,3.4464393,76.083992,64.756271,0,0,0,0,40.59901,0,35.484978,60.099998,10,1,10
N#Cc1ccccc1,benzonitrile,,3.99,100-47-0,16.753965,1,1,0,0,1,0,6,0,13,0,1,8,6,16.844591,1.2957377,0,0,7,0,0,5,0,1,0,0,0,2.2032294,-2.1312528,-0.64650226,0.69983155,2.098489,-1.9701095,-0.53807992,0.80591482,2.2570441,-1.8120627,-0.49986199,0.85431087,2.4205105,6.1260352,0,0,6,13,0,8,0,1,0.125,6,1,5.8199911,4.3339648,3.8867514,4.8199911,3.9318516,2.3842905,2.1606836,3.2247448,0,0,0.70288038,5,0,-0.74515587,-0.38624167,0.08068873,1.8554273,-0.57981467,-0.26386139,0.16445385,2.0017705,-0.40208635,-0.21605732,0.19305076,2.1587405,1.8158557,2.040375,2.040375,1.9226141,1.9226141,-1.9983145,0,4.3343887,3.2454588,0,14,14,1,0,6.125,3.1111112,1.8,3.469794,1.5921484,0.84028822,0.69055343,1,0,1,0,1.566,-1.73581,3.3574162,0,1,6,1,1,1,0,0,0,0.19083066,-0.19083066,0.5261901,1,79.042473,2.2085397,20.299505,0,0,0,0,0,0,0,17.742489,0,0,0,1,0.14873034,0,0,0.85126966,0,119.29301,17.742489,0,0,101.55052,0,0.40000001,0.66666669,0,0,0,0,1,0,0,0,1,0,119.29301,0,0,0,119.29301,0,3,0,1,0,0,1,1.558284,0,0,0,47.661102,3.185575,0,0,88.215919,0,0,3.1157,0,31.059357,0,19.787321,0,88.215919,0,0,23.790001,0.8112781,4,2.0596514,5.6422834,119.29301,139.54579,17.742489,0,0,0,81.251015,20.299505,17.742489,103.124,64,7,34
O=Cc1ccc(O)cc1,4-hydroxy benzaldehyde,,3.8499999,123-08-0,17.924759,1,1,0,0,2,0,6,0,15,1,3,9,6,21.442099,1.4294733,0,0,7,0,0,6,0,0,2,0,0,2.239764,-2.1690009,-0.71233332,0.76053685,2.1577587,-2.0461798,-0.62458318,0.81447834,2.3298128,-1.8513727,-0.55486387,0.91509724,2.4772475,7.517242,1,0.11111111,6,15,1,9,0,1,0.11111111,8,0,6.6902347,4.7422132,3.8867514,4.6902347,4.3256984,2.5693514,2.1100423,3.0412414,0,0,0.806898,6,0,-0.7650997,-0.4340632,0.13480507,1.9468242,-0.77327281,-0.30154619,0.16534105,2.0998168,-0.42932567,-0.23551004,0.24745888,2.2450607,2.4640772,4.6091285,2.6519322,1.3784325,1.3086988,-1.4376954,0,4.1706343,3.4215648,-0.17243682,7.6811709,14,1.5838189,0.11284234,7.1111112,3.2396693,2,4.6822257,2.0043066,1.163252,1.0427351,2,1,1,0,1.525,-1.02904,3.4602418,0,1,6,1,1,1,0,0,0,0.47309905,-0.47309905,0.4949345,0.59848922,65.44252,0,8.458519,0,22.058474,0,0,0,0,0,13.566921,0,13.566921,0,0.71058232,0.22043304,0.11021652,0.28941771,0.77956694,0.17920119,87.467957,27.133842,13.566921,35.625397,95.959511,22.058474,0.5,1,0,0,0,0,1,0,0,0,1,0,123.09335,0,0,0,123.09335,0,3,1,1,0,0,0.77777779,1.2047,25.385227,0,20.14522,0,27.047791,0,0,70.572739,0,5.2434282,3.3494301,23.862217,25.385227,0,8.4290028,0,70.572739,0,20.14522,37.299999,0.7642045,4.1699252,2.2501361,5.9860415,123.09335,143.85336,13.566921,0,0,0,73.901039,22.058474,27.133842,122.12299,90,9,40
Clc1c(N)cc(Cl)cc1,2 5-Dichloroaniline,,4.1999998,95-82-9,19.353966,1,1,0,0,0,0,6,0,14,1,1,9,8,24.183554,1.7273967,0,0,6,2,0,5,0,1,0,0,0,2.4091668,-2.1953521,-0.63180977,0.63632208,2.1489837,-2.3178458,-0.34699446,0.95428807,2.3686044,-1.8418406,-0.33739927,0.96906018,2.5038035,5.6460352,0,0,6,14,0,9,1,0,0,8,0,6.8533711,6.077188,3.2320509,3.8533711,4.1983771,3.1606023,1.7380339,2.4663265,0,0,0.98833424,5,0,-0.80591536,-0.39151865,0.043549061,1.9071444,-1.3341887,-0.14367045,0.38881755,2.1363947,-0.40545291,-0.12174359,0.40429282,2.2478561,1.605267,3.1619735,0.56407654,2.4699841,2.4699841,-2.5024431,0,3.7127881,3.8565223,0,14,14,1,0,7.1111112,2.7222223,1.704142,7.0133772,2.6796961,1.6744504,2.088191,1,2,1,0,2.4530001,-2.5743401,3.9566464,1,1,6,1,1,0,0,0,0,0.26285085,-0.26285085,0.30964527,0.37850615,47.425484,15.739044,0,0,0,0,0,0,76.90638,0,0,0,0,0,1,0.54905319,0,0,0.45094678,0,140.07091,76.90638,0,0,63.164528,0,0.40000001,0.66666669,0,0,0,0,1,0,0,0,1,0,140.07091,0,0,0,140.07091,0,3,0,1,0,0,0,2.5755999,32.897186,0,0,0,0,0,7.0012131,52.929554,0,81.054039,4.08744,0,0,0,7.0012131,2.7567475,85.826744,0,78.297287,26.02,0.7642045,4.1699252,2.0374763,6.0213828,140.07091,158.83189,0,0,0,17.742489,122.32842,0,17.742489,162.019,84,10,42
